"ITTER107","Territorio","TIPO_DATO_OCC","Tipo aggregato","BRANCA_ATTIVITAREV2","Branca di attività (NACE Rev2)","POSIZPROF","Posizione nella professione","CORREZ","Correzione","T_BIS","Edizione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","K","attività finanziarie e assicurative","2","indipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",12.803,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","C20","fabbricazione di prodotti chimici","1","dipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",3.774,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","D_E","fornitura di energia elettrica, gas, vapore e aria condizionata, fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento","1","dipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",3.784,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","C21","fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici","9","totale","N","dati grezzi","2021M9","Set-2021","2019","2019",4.559,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","B","industria estrattiva","2","indipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",12,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C27","fabbricazione di apparecchiature elettriche","2","indipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",10.891,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","D","fornitura di energia elettrica, gas, vapore e aria condizionata","9","totale","N","dati grezzi","2021M9","Set-2021","2019","2019",0,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","Q","sanità e assistenza sociale","9","totale","N","dati grezzi","2021M9","Set-2021","2019","2019",8.084,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","_T","totale attività economiche","2","indipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",14.357,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","T","attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze","2","indipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",0,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","E","fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento","2","indipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",9.091,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","C","industria manifatturiera","1","dipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",5.808,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","C","industria manifatturiera","9","totale","N","dati grezzi","2021M9","Set-2021","2019","2019",6.344,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","C29_30","fabbricazione di mezzi di trasporto","2","indipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",20.339,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","BTE","attività estrattiva, attività manifatturiere, fornitura di energia elettrica, gas, vapore e aria condizionata, fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento","2","indipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",10.098,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","C10T12","industrie alimentari, delle bevande e del tabacco","9","totale","N","dati grezzi","2021M9","Set-2021","2019","2019",8.829,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","LTN","attività immobiliari,attività professionali, scientifiche e tecniche, attività amministrative e di servizi di supporto","1","dipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",10.182,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","GTU","servizi","1","dipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",12.64,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","P","istruzione","9","totale","N","dati grezzi","2021M9","Set-2021","2019","2019",7.361,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","Q","sanità e assistenza sociale","2","indipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",11.561,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","F","costruzioni","1","dipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",16.931,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C13T15","industrie tessili, confezione di articoli di abbigliamento e di articoli in pelle e simili","2","indipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",12.363,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","E","fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento","9","totale","N","dati grezzi","2021M9","Set-2021","2019","2019",5.823,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","C19","fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio","9","totale","N","dati grezzi","2021M9","Set-2021","2019","2019",2.632,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C29_30","fabbricazione di mezzi di trasporto","1","dipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",6.876,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","D_E","fornitura di energia elettrica, gas, vapore e aria condizionata, fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento","2","indipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",6.329,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","O","amministrazione pubblica e difesa, assicurazione sociale obbligatoria","1","dipendenti","N","dati grezzi","2021M9","Set-2021","2019","2019",0,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","K","attività finanziarie e assicurative","9","totale","N","dati grezzi","2021M9","Set-2021","2019","2019",4.84,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C27","fabbricazione di apparecchiature elettriche","9","totale","N","dati grezzi","2021M9","Set-2021","2019","2019",8.235,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","D_E","fornitura di energia elettrica, gas, vapore e aria condizionata, fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento","9","totale","N","dati grezzi","2022M3","Mar-2022","2019","2019",3.91,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","GTI","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli, trasporto e magazzinaggio, servizi di alloggio e di ristorazione","9","totale","N","dati grezzi","2022M3","Mar-2022","2019","2019",16.511,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","C31T33","fabbricazione di mobili, altre industrie manifatturiere, riparazione e installazione di macchine e apparecchiature","1","dipendenti","N","dati grezzi","2022M3","Mar-2022","2019","2019",6.272,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","C22_23","fabbricazione di articoli in gomma e materie plastiche e altri prodotti della lavorazione di minerali non metalliferi","1","dipendenti","N","dati grezzi","2022M3","Mar-2022","2019","2019",5.812,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","Q","sanità e assistenza sociale","9","totale","N","dati grezzi","2022M3","Mar-2022","2019","2019",8.533,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","BTF","attività estrattiva, attività manifatturiere, fornitura di energia elettrica, gas, vapore e aria condizionata, fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento, costruzioni","1","dipendenti","N","dati grezzi","2022M3","Mar-2022","2019","2019",7.932,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","GTU","servizi","2","indipendenti","N","dati grezzi","2022M3","Mar-2022","2019","2019",17.129,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","C29_30","fabbricazione di mezzi di trasporto","2","indipendenti","N","dati grezzi","2022M3","Mar-2022","2019","2019",20.408,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","Q","sanità e assistenza sociale","2","indipendenti","N","dati grezzi","2022M3","Mar-2022","2019","2019",11.561,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C29_30","fabbricazione di mezzi di trasporto","1","dipendenti","N","dati grezzi","2022M3","Mar-2022","2019","2019",6.876,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C13T15","industrie tessili, confezione di articoli di abbigliamento e di articoli in pelle e simili","2","indipendenti","N","dati grezzi","2022M3","Mar-2022","2019","2019",12.363,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","D","fornitura di energia elettrica, gas, vapore e aria condizionata","9","totale","N","dati grezzi","2022M3","Mar-2022","2019","2019",0,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","O","amministrazione pubblica e difesa, assicurazione sociale obbligatoria","1","dipendenti","N","dati grezzi","2022M3","Mar-2022","2019","2019",0,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","C19","fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio","9","totale","N","dati grezzi","2022M3","Mar-2022","2019","2019",2.649,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","BTF","attività estrattiva, attività manifatturiere, fornitura di energia elettrica, gas, vapore e aria condizionata, fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento, costruzioni","9","totale","N","dati grezzi","2022M3","Mar-2022","2019","2019",9.738,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","LTN","attività immobiliari,attività professionali, scientifiche e tecniche, attività amministrative e di servizi di supporto","1","dipendenti","N","dati grezzi","2022M3","Mar-2022","2019","2019",7.744,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","BTE","attività estrattiva, attività manifatturiere, fornitura di energia elettrica, gas, vapore e aria condizionata, fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento","2","indipendenti","N","dati grezzi","2022M3","Mar-2022","2019","2019",10.242,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","D_E","fornitura di energia elettrica, gas, vapore e aria condizionata, fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento","2","indipendenti","N","dati grezzi","2022M3","Mar-2022","2019","2019",6.329,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C10T12","industrie alimentari, delle bevande e del tabacco","2","indipendenti","N","dati grezzi","2022M3","Mar-2022","2019","2019",11.404,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","C31T33","fabbricazione di mobili, altre industrie manifatturiere, riparazione e installazione di macchine e apparecchiature","2","indipendenti","N","dati grezzi","2022M3","Mar-2022","2019","2019",6.893,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","GTU","servizi","1","dipendenti","N","dati grezzi","2022M3","Mar-2022","2019","2019",16.155,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","GTI","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli, trasporto e magazzinaggio, servizi di alloggio e di ristorazione","2","indipendenti","N","dati grezzi","2022M3","Mar-2022","2019","2019",20.435,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","C22_23","fabbricazione di articoli in gomma e materie plastiche e altri prodotti della lavorazione di minerali non metalliferi","9","totale","N","dati grezzi","2022M3","Mar-2022","2019","2019",6.535,,
"IT","Italia","RUJ","tasso di irregolarità delle posizioni lavorative (per 100 posizioni lavorative)","P","istruzione","9","totale","N","dati grezzi","2022M3","Mar-2022","2019","2019",9.679,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","D","fornitura di energia elettrica, gas, vapore e aria condizionata","2","indipendenti","N","dati grezzi","2022M3","Mar-2022","2019","2019",0,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","C13T15","industrie tessili, confezione di articoli di abbigliamento e di articoli in pelle e simili","9","totale","N","dati grezzi","2022M3","Mar-2022","2019","2019",9.199,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","B","industria estrattiva","1","dipendenti","N","dati grezzi","2022M3","Mar-2022","2019","2019",8.867,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","E","fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento","2","indipendenti","N","dati grezzi","2022M3","Mar-2022","2019","2019",10.145,,
"IT","Italia","RUEP","tasso di irregolarità degli occupati (per 100 occupati)","BTE","attività estrattiva, attività manifatturiere, fornitura di energia elettrica, gas, vapore e aria condizionata, fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento","9","totale","N","dati grezzi","2022M3","Mar-2022","2019","2019",6.183,,
"IT","Italia","RUFTE","tasso di irregolarità delle unità di lavoro (per 100 unità di lavoro)","E","fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento","1","dipendenti","N","dati grezzi","2022M3","Mar-2022","2019","2019",5.699,,
