Anno,Regione,Occupati,Area Geografica,DescrAtecoLiv1,Settore,Numero Incidenti,Percentage,PercentageOccupati
2023,Lombardia,4500716,NordOvest,Non determinato,Terziario,22769.0,5.380096784559838,0.5058972838988285
2023,Lombardia,4500716,NordOvest,Sanita' e assistenza sociale,Terziario,2218.0,0.5240921721706584,0.04928104772662839
2023,Lombardia,4500716,NordOvest,Servizi di informazione e comunicazione,Terziario,285.0,0.0673427723483488,0.006332325789940979
2023,Lombardia,4500716,NordOvest,Trasporto e magazzinaggio,Terziario,2797.0,0.6609043307309881,0.06214566748935058
2023,Marche,641107,Centro,"Agricoltura, silvicoltura e pesca",Primario,31.0,0.007325003308066009,0.0048353862927717215
2023,Marche,641107,Centro,Altre attivita' di servizi,Terziario,44.0,0.010396778888867886,0.006863128931675992
2023,Marche,641107,Centro,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,38.0,0.008979036313113174,0.005927247713720175
2023,Marche,641107,Centro,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,28.0,0.006616132020188654,0.0043674456837938126
2023,Marche,641107,Centro,Attivita' dei servizi di alloggio e di ristorazione,Terziario,148.0,0.034970983535282885,0.023085070042910154
2023,Marche,641107,Centro,Attivita' finanziarie e assicurative,Terziario,24.0,0.005670970303018846,0.0037435248718232683
2023,Marche,641107,Centro,Attivita' immobiliari,Terziario,17.0,0.004016937297971683,0.002651663450874815
2023,Marche,641107,Centro,Attivita' manifatturiere,Secondario,1237.0,0.29229126103476305,0.19294751110189096
2023,Marche,641107,Centro,"Attivita' professionali, scientifiche e tecniche",Terziario,44.0,0.010396778888867886,0.006863128931675992
2023,Marche,641107,Centro,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,374.0,0.08837262055537702,0.05833659591924593
2023,Marche,641107,Centro,Costruzioni,Secondario,535.0,0.1264153796714618,0.08344940860106036
2023,Marche,641107,Centro,Estrazione di minerali da cave e miniere,Primario,4.0,0.0009451617171698077,0.0006239208119705447
2023,Marche,641107,Centro,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,99.0,0.02339275249995274,0.015442040096270981
2023,Marche,641107,Centro,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,4.0,0.0009451617171698077,0.0006239208119705447
2023,Marche,641107,Centro,Istruzione,Terziario,16.0,0.003780646868679231,0.0024956832478821786
2023,Marche,641107,Centro,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,220.0,0.05198389444433943,0.034315644658379954
2023,Marche,641107,Centro,Non determinato,Terziario,3442.0,0.8133116576246195,0.5368838587006537
2023,Marche,641107,Centro,Sanita' e assistenza sociale,Terziario,286.0,0.06757906277764125,0.04461033805589394
2023,Marche,641107,Centro,Servizi di informazione e comunicazione,Terziario,18.0,0.004253227727264135,0.0028076436538674514
2023,Marche,641107,Centro,Trasporto e magazzinaggio,Terziario,294.0,0.06946938621198087,0.045858179679835034
2023,Molise,106313,Sud,"Agricoltura, silvicoltura e pesca",Primario,1.0,0.00023629042929245193,0.0009406187390065185
2023,Molise,106313,Sud,Altre attivita' di servizi,Terziario,6.0,0.0014177425757547115,0.005643712434039111
2023,Molise,106313,Sud,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,51.0,0.012050811893915048,0.047971555689332444
2023,Molise,106313,Sud,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,2.0,0.00047258085858490386,0.001881237478013037
2023,Molise,106313,Sud,Attivita' dei servizi di alloggio e di ristorazione,Terziario,5.0,0.0011814521464622598,0.0047030936950325924
2023,Molise,106313,Sud,Attivita' finanziarie e assicurative,Terziario,5.0,0.0011814521464622598,0.0047030936950325924
2023,Molise,106313,Sud,Attivita' immobiliari,Terziario,2.0,0.00047258085858490386,0.001881237478013037
2023,Molise,106313,Sud,Attivita' manifatturiere,Secondario,60.0,0.014177425757547116,0.05643712434039111
2023,Molise,106313,Sud,"Attivita' professionali, scientifiche e tecniche",Terziario,2.0,0.00047258085858490386,0.001881237478013037
2023,Molise,106313,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,37.0,0.008742745883820721,0.03480289334324118
2023,Molise,106313,Sud,Costruzioni,Secondario,38.0,0.008979036313113174,0.03574351208224771
2023,Molise,106313,Sud,Estrazione di minerali da cave e miniere,Primario,1.0,0.00023629042929245193,0.0009406187390065185
2023,Molise,106313,Sud,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,16.0,0.003780646868679231,0.015049899824104295
2023,Molise,106313,Sud,Istruzione,Terziario,4.0,0.0009451617171698077,0.003762474956026074
2023,Molise,106313,Sud,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,22.0,0.005198389444433943,0.020693612258143406
2023,Molise,106313,Sud,Non determinato,Terziario,447.0,0.10562182189372601,0.42045657633591377
2023,Molise,106313,Sud,Sanita' e assistenza sociale,Terziario,18.0,0.004253227727264135,0.016931137302117334
2023,Molise,106313,Sud,Servizi di informazione e comunicazione,Terziario,1.0,0.00023629042929245193,0.0009406187390065185
2023,Molise,106313,Sud,Trasporto e magazzinaggio,Terziario,25.0,0.0059072607323112985,0.023515468475162962
2023,Piemonte,1800861,NordOvest,"Agricoltura, silvicoltura e pesca",Primario,44.0,0.010396778888867886,0.0024432757442134625
2023,Piemonte,1800861,NordOvest,Altre attivita' di servizi,Terziario,86.0,0.020320976919150868,0.004775493500053586
2023,Piemonte,1800861,NordOvest,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,477.0,0.11271053477249957,0.0264873302270414
2023,Piemonte,1800861,NordOvest,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,132.0,0.031190336666603653,0.0073298272326403876
2023,Piemonte,1800861,NordOvest,Attivita' dei servizi di alloggio e di ristorazione,Terziario,503.0,0.11885408593410333,0.02793108407589481
2023,Piemonte,1800861,NordOvest,Attivita' finanziarie e assicurative,Terziario,83.0,0.01961210563127351,0.004608906517493577
2023,Piemonte,1800861,NordOvest,Attivita' immobiliari,Terziario,47.0,0.01110565017674524,0.0026098627267734714
2023,Piemonte,1800861,NordOvest,Attivita' manifatturiere,Secondario,2538.0,0.5997051095442429,0.14093258724576743
2023,Piemonte,1800861,NordOvest,"Attivita' professionali, scientifiche e tecniche",Terziario,215.0,0.050802442297877164,0.011938733750133964
2023,Piemonte,1800861,NordOvest,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,1139.0,0.26913479896410275,0.06324752437861668
2023,Piemonte,1800861,NordOvest,Costruzioni,Secondario,877.0,0.20722670648948036,0.04869892790170924
2023,Piemonte,1800861,NordOvest,Estrazione di minerali da cave e miniere,Primario,5.0,0.0011814521464622598,0.000277644970933348
2023,Piemonte,1800861,NordOvest,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,254.0,0.06001776904028279,0.014104364523414079
2023,Piemonte,1800861,NordOvest,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,24.0,0.005670970303018846,0.0013326958604800705
2023,Piemonte,1800861,NordOvest,Istruzione,Terziario,198.0,0.04678550499990548,0.010994740848960582
2023,Piemonte,1800861,NordOvest,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,716.0,0.1691839473733956,0.039758759837655436
2023,Piemonte,1800861,NordOvest,Non determinato,Terziario,8967.0,2.1188162794654164,0.4979284908718663
2023,Piemonte,1800861,NordOvest,Sanita' e assistenza sociale,Terziario,989.0,0.23369123457023497,0.054918175250616236
2023,Piemonte,1800861,NordOvest,Servizi di informazione e comunicazione,Terziario,95.0,0.022447590782782936,0.005275254447733612
2023,Piemonte,1800861,NordOvest,Trasporto e magazzinaggio,Terziario,1089.0,0.25732027749948017,0.0604710746692832
2023,Puglia,1292646,Sud,"Agricoltura, silvicoltura e pesca",Primario,83.0,0.01961210563127351,0.006420938137742274
2023,Puglia,1292646,Sud,Altre attivita' di servizi,Terziario,100.0,0.023629042929245194,0.00773607004547262
2023,Puglia,1292646,Sud,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,225.0,0.05316534659080169,0.017406157602313392
2023,Puglia,1292646,Sud,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,57.0,0.01346855446966976,0.004409559925919394
2023,Puglia,1292646,Sud,Attivita' dei servizi di alloggio e di ristorazione,Terziario,296.0,0.06994196707056577,0.022898767334598957
2023,Puglia,1292646,Sud,"Attivita' di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze",Terziario,1.0,0.00023629042929245193,7.73607004547262e-05
2023,Puglia,1292646,Sud,Attivita' finanziarie e assicurative,Terziario,33.0,0.007797584166650913,0.0025529031150059644
2023,Puglia,1292646,Sud,Attivita' immobiliari,Terziario,12.0,0.002835485151509423,0.0009283284054567144
2023,Puglia,1292646,Sud,Attivita' manifatturiere,Secondario,790.0,0.18666943914103704,0.06111495335923369
2023,Puglia,1292646,Sud,"Attivita' professionali, scientifiche e tecniche",Terziario,75.0,0.017721782196933895,0.005802052534104465
2023,Puglia,1292646,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,630.0,0.1488629704542447,0.0487372412864775
2023,Puglia,1292646,Sud,Costruzioni,Secondario,668.0,0.15784200676735788,0.051676947903757105
2023,Puglia,1292646,Sud,Estrazione di minerali da cave e miniere,Primario,7.0,0.0016540330050471635,0.0005415249031830834
2023,Puglia,1292646,Sud,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,260.0,0.061435511616037504,0.020113782118228812
2023,Puglia,1292646,Sud,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,10.0,0.0023629042929245196,0.000773607004547262
2023,Puglia,1292646,Sud,Istruzione,Terziario,26.0,0.006143551161603751,0.002011378211822881
2023,Puglia,1292646,Sud,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,386.0,0.09120810570688645,0.029861230375524316
2023,Puglia,1292646,Sud,Non determinato,Terziario,6146.0,1.4522409784314096,0.4754588649947472
2023,Puglia,1292646,Sud,Sanita' e assistenza sociale,Terziario,885.0,0.20911702992381995,0.06846421990243268
2023,Puglia,1292646,Sud,Servizi di informazione e comunicazione,Terziario,36.0,0.00850645545452827,0.002784985216370143
2023,Puglia,1292646,Sud,Trasporto e magazzinaggio,Terziario,582.0,0.13752102984820702,0.04502392766465065
2023,Sardegna,576709,,,,,0.0,0.0
2023,Sicilia,1410776,Sud,"Agricoltura, silvicoltura e pesca",Primario,41.0,0.009687907600990529,0.002906201976784408
2023,Sicilia,1410776,Sud,Altre attivita' di servizi,Terziario,52.0,0.012287102323207502,0.0036859147022631515
2023,Sicilia,1410776,Sud,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,270.0,0.06379841590896203,0.01913840326175098
2023,Sicilia,1410776,Sud,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,60.0,0.014177425757547116,0.0042529785026113286
2023,Sicilia,1410776,Sud,Attivita' dei servizi di alloggio e di ristorazione,Terziario,222.0,0.05245647530292433,0.015736020459661916
2023,Sicilia,1410776,Sud,"Attivita' di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze",Terziario,1.0,0.00023629042929245193,7.088297504352215e-05
2023,Sicilia,1410776,Sud,Attivita' finanziarie e assicurative,Terziario,50.0,0.011814521464622597,0.0035441487521761074
2023,Sicilia,1410776,Sud,Attivita' immobiliari,Terziario,20.0,0.004725808585849039,0.001417659500870443
2023,Sicilia,1410776,Sud,Attivita' manifatturiere,Secondario,532.0,0.1257065083835844,0.037709742723153784
2023,Sicilia,1410776,Sud,"Attivita' professionali, scientifiche e tecniche",Terziario,85.0,0.020084686489858415,0.006025052878699383
2023,Sicilia,1410776,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,748.0,0.17674524111075404,0.05302046533255456
2023,Sicilia,1410776,Sud,Costruzioni,Secondario,669.0,0.15807829719665037,0.04742071030411631
2023,Sicilia,1410776,Sud,Estrazione di minerali da cave e miniere,Primario,7.0,0.0016540330050471635,0.0004961808253046551
2023,Sicilia,1410776,Sud,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,271.0,0.06403470633825448,0.019209286236794503
2023,Sicilia,1410776,Sud,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,10.0,0.0023629042929245196,0.0007088297504352215
2023,Sicilia,1410776,Sud,Istruzione,Terziario,62.0,0.014650006616132019,0.004394744452698373
2023,Sicilia,1410776,Sud,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,339.0,0.08010245553014121,0.024029328539754008
2023,Sicilia,1410776,Sud,Non determinato,Terziario,5677.0,1.3414207670932496,0.40240264932207526
2023,Sicilia,1410776,Sud,Sanita' e assistenza sociale,Terziario,1010.0,0.23865333358537646,0.07159180479395737
2023,Sicilia,1410776,Sud,Servizi di informazione e comunicazione,Terziario,70.0,0.016540330050471636,0.004961808253046551
2023,Sicilia,1410776,Sud,Trasporto e magazzinaggio,Terziario,603.0,0.14248312886334852,0.04274243395124385
2023,Toscana,1628035,Centro,"Agricoltura, silvicoltura e pesca",Primario,46.0,0.01086935974745279,0.0028254920809442055
2023,Toscana,1628035,Centro,Altre attivita' di servizi,Terziario,136.0,0.03213549838377346,0.008353628761052435
2023,Toscana,1628035,Centro,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,158.0,0.0373338878282074,0.009704951060634447
2023,Toscana,1628035,Centro,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,106.0,0.025046785504999905,0.0065109165343496915
2023,Toscana,1628035,Centro,Attivita' dei servizi di alloggio e di ristorazione,Terziario,756.0,0.17863556454509366,0.046436348112909115
2023,Toscana,1628035,Centro,"Attivita' di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze",Terziario,2.0,0.00047258085858490386,0.00012284748178018284
2023,Toscana,1628035,Centro,Attivita' finanziarie e assicurative,Terziario,86.0,0.020320976919150868,0.005282441716547863
2023,Toscana,1628035,Centro,Attivita' immobiliari,Terziario,156.0,0.036861306969622504,0.009582103578854263
2023,Toscana,1628035,Centro,Attivita' manifatturiere,Secondario,2397.0,0.5663881590140073,0.14723270691354917
2023,Toscana,1628035,Centro,"Attivita' professionali, scientifiche e tecniche",Terziario,116.0,0.027409689797924422,0.007125153943250606
2023,Toscana,1628035,Centro,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,1188.0,0.2807130299994329,0.07297140417742862
2023,Toscana,1628035,Centro,Costruzioni,Secondario,1247.0,0.29465416532768757,0.07659540488994401
2023,Toscana,1628035,Centro,Estrazione di minerali da cave e miniere,Primario,27.0,0.006379841590896203,0.0016584410040324685
2023,Toscana,1628035,Centro,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,457.0,0.10798472618665053,0.028070649586771784
2023,Toscana,1628035,Centro,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,14.0,0.003308066010094327,0.00085993237246128
2023,Toscana,1628035,Centro,Istruzione,Terziario,71.0,0.01677662047976409,0.004361085603196492
2023,Toscana,1628035,Centro,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,803.0,0.18974121472183889,0.04932326393474342
2023,Toscana,1628035,Centro,Non determinato,Terziario,9220.0,2.178597758076407,0.566326891006643
2023,Toscana,1628035,Centro,Organizzazioni ed organismi extraterritoriali,Terziario,4.0,0.0009451617171698077,0.0002456949635603657
2023,Toscana,1628035,Centro,Sanita' e assistenza sociale,Terziario,1013.0,0.23936220487325383,0.062222249521662616
2023,Toscana,1628035,Centro,Servizi di informazione e comunicazione,Terziario,97.0,0.022920171641367837,0.0059581028663388685
2023,Toscana,1628035,Centro,Trasporto e magazzinaggio,Terziario,1087.0,0.25684769664089524,0.06676760634752937
2023,Total,,Total,"Agricoltura, silvicoltura e pesca",Primario,1334.0,0.3152114326761309,0.0
2023,Total,,Total,Altre attivita' di servizi,Terziario,1373.0,0.32442675941853655,0.0
2023,Total,,Total,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,3371.0,0.7965350371448555,0.0
2023,Total,,Total,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,1390.0,0.3284436967165082,0.0
2023,Total,,Total,Attivita' dei servizi di alloggio e di ristorazione,Terziario,6788.0,1.603939434037164,0.0
2023,Total,,Total,"Attivita' di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze",Terziario,12.0,0.002835485151509423,0.0
2023,Total,,Total,Attivita' finanziarie e assicurative,Terziario,1028.0,0.24290656131264057,0.0
2023,Total,,Total,Attivita' immobiliari,Terziario,583.0,0.13775732027749948,0.0
2023,Total,,Total,Attivita' manifatturiere,Secondario,26929.0,6.3630649704164375,0.0
2023,Total,,Total,"Attivita' professionali, scientifiche e tecniche",Terziario,1920.0,0.4536776242415077,0.0
2023,Total,,Total,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,12989.0,3.0691763860796586,0.0
2023,Total,,Total,Costruzioni,Secondario,11714.0,2.7679060887317823,0.0
2023,Total,,Total,Estrazione di minerali da cave e miniere,Primario,132.0,0.031190336666603653,0.0
2023,Total,,Total,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,3287.0,0.7766866410842895,0.0
2023,Total,,Total,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,251.0,0.05930889775240544,0.0
2023,Total,,Total,Istruzione,Terziario,2041.0,0.4822687661858944,0.0
2023,Total,,Total,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,8096.0,1.913007315551691,0.0
2023,Total,,Total,Non determinato,Terziario,101839.0,24.06358102871401,0.0
2023,Total,,Total,Organizzazioni ed organismi extraterritoriali,Terziario,26.0,0.006143551161603751,0.0
2023,Total,,Total,Sanita' e assistenza sociale,Terziario,12717.0,3.0049053893121114,0.0
2023,Total,,Total,Servizi di informazione e comunicazione,Terziario,1354.0,0.3199372412619799,0.0
2023,Total,,Total,Trasporto e magazzinaggio,Terziario,12430.0,2.937090036105178,0.0
2023,Trentino Alto Adige,507708,NordEst,"Agricoltura, silvicoltura e pesca",Primario,534.0,0.12617908924216933,0.10517856720792267
2023,Trentino Alto Adige,507708,NordEst,Altre attivita' di servizi,Terziario,28.0,0.006616132020188654,0.005514981052100814
2023,Trentino Alto Adige,507708,NordEst,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,223.0,0.052692765732216776,0.04392288480780291
2023,Trentino Alto Adige,507708,NordEst,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,35.0,0.008270165025235818,0.0068937263151260175
2023,Trentino Alto Adige,507708,NordEst,Attivita' dei servizi di alloggio e di ristorazione,Terziario,506.0,0.11956295722198068,0.09966358615582185
2023,Trentino Alto Adige,507708,NordEst,Attivita' finanziarie e assicurative,Terziario,16.0,0.003780646868679231,0.0031514177440576077
2023,Trentino Alto Adige,507708,NordEst,Attivita' immobiliari,Terziario,7.0,0.0016540330050471635,0.0013787452630252034
2023,Trentino Alto Adige,507708,NordEst,Attivita' manifatturiere,Secondario,984.0,0.2325097824237727,0.19381219125954288
2023,Trentino Alto Adige,507708,NordEst,"Attivita' professionali, scientifiche e tecniche",Terziario,88.0,0.020793557777735772,0.017332797592316842
2023,Trentino Alto Adige,507708,NordEst,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,453.0,0.10703956446948074,0.08922451487863102
2023,Trentino Alto Adige,507708,NordEst,Costruzioni,Secondario,683.0,0.16138636320674465,0.13452614494945914
2023,Trentino Alto Adige,507708,NordEst,Estrazione di minerali da cave e miniere,Primario,7.0,0.0016540330050471635,0.0013787452630252034
2023,Trentino Alto Adige,507708,NordEst,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,58.0,0.013704844898962211,0.011423889322208829
2023,Trentino Alto Adige,507708,NordEst,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,28.0,0.006616132020188654,0.005514981052100814
2023,Trentino Alto Adige,507708,NordEst,Istruzione,Terziario,85.0,0.020084686489858415,0.01674190676530604
2023,Trentino Alto Adige,507708,NordEst,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,196.0,0.04631292414132058,0.0386048673647057
2023,Trentino Alto Adige,507708,NordEst,Non determinato,Terziario,4547.0,1.074412581992779,0.8955935301393714
2023,Trentino Alto Adige,507708,NordEst,Sanita' e assistenza sociale,Terziario,252.0,0.05954518818169789,0.04963482946890732
2023,Trentino Alto Adige,507708,NordEst,Servizi di informazione e comunicazione,Terziario,12.0,0.002835485151509423,0.002363563308043206
2023,Trentino Alto Adige,507708,NordEst,Trasporto e magazzinaggio,Terziario,328.0,0.07750326080792423,0.06460406375318097
2023,Umbria,361596,Centro,"Agricoltura, silvicoltura e pesca",Primario,17.0,0.004016937297971683,0.004701379440038054
2023,Umbria,361596,Centro,Altre attivita' di servizi,Terziario,29.0,0.0068524224494811055,0.008020000221241386
2023,Umbria,361596,Centro,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,36.0,0.00850645545452827,0.009955862343609996
2023,Umbria,361596,Centro,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,33.0,0.007797584166650913,0.009126207148309163
2023,Umbria,361596,Centro,Attivita' dei servizi di alloggio e di ristorazione,Terziario,146.0,0.03449840267669799,0.040376552837973874
2023,Umbria,361596,Centro,Attivita' finanziarie e assicurative,Terziario,14.0,0.003308066010094327,0.0038717242447372205
2023,Umbria,361596,Centro,Attivita' immobiliari,Terziario,5.0,0.0011814521464622598,0.0013827586588347216
2023,Umbria,361596,Centro,Attivita' manifatturiere,Secondario,530.0,0.1252339275249995,0.1465724178364805
2023,Umbria,361596,Centro,"Attivita' professionali, scientifiche e tecniche",Terziario,18.0,0.004253227727264135,0.004977931171804998
2023,Umbria,361596,Centro,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,252.0,0.05954518818169789,0.06969103640526997
2023,Umbria,361596,Centro,Costruzioni,Secondario,274.0,0.06474357762613182,0.07577517450414274
2023,Umbria,361596,Centro,Estrazione di minerali da cave e miniere,Primario,3.0,0.0007088712878773558,0.000829655195300833
2023,Umbria,361596,Centro,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,56.0,0.013232264040377308,0.015486896978948882
2023,Umbria,361596,Centro,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,7.0,0.0016540330050471635,0.0019358621223686103
2023,Umbria,361596,Centro,Istruzione,Terziario,16.0,0.003780646868679231,0.004424827708271109
2023,Umbria,361596,Centro,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,123.0,0.02906372280297159,0.03401586300733415
2023,Umbria,361596,Centro,Non determinato,Terziario,2370.0,0.5600083174231111,0.655427604287658
2023,Umbria,361596,Centro,Sanita' e assistenza sociale,Terziario,177.0,0.041823405984763994,0.048949656522749144
2023,Umbria,361596,Centro,Servizi di informazione e comunicazione,Terziario,15.0,0.003544356439386779,0.004148275976504166
2023,Umbria,361596,Centro,Trasporto e magazzinaggio,Terziario,191.0,0.04513147199485832,0.05282138076748637
2023,Valle D'Aosta,56813,NordOvest,"Agricoltura, silvicoltura e pesca",Primario,2.0,0.00047258085858490386,0.003520321053280059
2023,Valle D'Aosta,56813,NordOvest,Altre attivita' di servizi,Terziario,2.0,0.00047258085858490386,0.003520321053280059
2023,Valle D'Aosta,56813,NordOvest,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,107.0,0.025283075934292357,0.18833717635048317
2023,Valle D'Aosta,56813,NordOvest,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,6.0,0.0014177425757547115,0.010560963159840177
2023,Valle D'Aosta,56813,NordOvest,Attivita' dei servizi di alloggio e di ristorazione,Terziario,49.0,0.011578231035330145,0.08624786580536145
2023,Valle D'Aosta,56813,NordOvest,Attivita' finanziarie e assicurative,Terziario,2.0,0.00047258085858490386,0.003520321053280059
2023,Valle D'Aosta,56813,NordOvest,Attivita' immobiliari,Terziario,1.0,0.00023629042929245193,0.0017601605266400295
2023,Valle D'Aosta,56813,NordOvest,Attivita' manifatturiere,Secondario,33.0,0.007797584166650913,0.05808529737912098
2023,Valle D'Aosta,56813,NordOvest,"Attivita' professionali, scientifiche e tecniche",Terziario,7.0,0.0016540330050471635,0.012321123686480208
2023,Valle D'Aosta,56813,NordOvest,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,33.0,0.007797584166650913,0.05808529737912098
2023,Valle D'Aosta,56813,NordOvest,Costruzioni,Secondario,40.0,0.009451617171698078,0.07040642106560119
2023,Valle D'Aosta,56813,NordOvest,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,2.0,0.00047258085858490386,0.003520321053280059
2023,Valle D'Aosta,56813,NordOvest,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,4.0,0.0009451617171698077,0.007040642106560118
2023,Valle D'Aosta,56813,NordOvest,Istruzione,Terziario,17.0,0.004016937297971683,0.0299227289528805
2023,Valle D'Aosta,56813,NordOvest,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,24.0,0.005670970303018846,0.04224385263936071
2023,Valle D'Aosta,56813,NordOvest,Non determinato,Terziario,165.0,0.03898792083325457,0.29042648689560485
2023,Valle D'Aosta,56813,NordOvest,Sanita' e assistenza sociale,Terziario,34.0,0.008033874595943366,0.059845457905761
2023,Valle D'Aosta,56813,NordOvest,Servizi di informazione e comunicazione,Terziario,1.0,0.00023629042929245193,0.0017601605266400295
2023,Valle D'Aosta,56813,NordOvest,Trasporto e magazzinaggio,Terziario,49.0,0.011578231035330145,0.08624786580536145
2023,Veneto,2225751,,,,,0.0,0.0
2024,Abruzzo,,Sud,"Agricoltura, silvicoltura e pesca",Primario,10.0,0.0023111234371027754,0.0
2024,Abruzzo,,Sud,Altre attivita' di servizi,Terziario,58.0,0.0134045159351961,0.0
2024,Abruzzo,,Sud,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,56.0,0.012942291247775543,0.0
2024,Abruzzo,,Sud,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,28.0,0.0064711456238877715,0.0
2024,Abruzzo,,Sud,Attivita' dei servizi di alloggio e di ristorazione,Terziario,120.0,0.027733481245233307,0.0
2024,Abruzzo,,Sud,Attivita' finanziarie e assicurative,Terziario,20.0,0.004622246874205551,0.0
2024,Abruzzo,,Sud,Attivita' immobiliari,Terziario,7.0,0.0016177864059719429,0.0
2024,Abruzzo,,Sud,Attivita' manifatturiere,Secondario,696.0,0.1608541912223532,0.0
2024,Abruzzo,,Sud,"Attivita' professionali, scientifiche e tecniche",Terziario,30.0,0.006933370311308327,0.0
2024,Abruzzo,,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,315.0,0.07280038826873743,0.0
2024,Abruzzo,,Sud,Costruzioni,Secondario,470.0,0.10862280154383046,0.0
2024,Abruzzo,,Sud,Estrazione di minerali da cave e miniere,Primario,2.0,0.0004622246874205551,0.0
