Anno,Regione,Occupati,Area Geografica,DescrAtecoLiv1,Settore,Count,Percentage,PercentageOccupati
2022,Piemonte,1785318,NordOvest,Trasporto e magazzinaggio,Terziario,12,0.4934210526315789,0.000672149163342329
2022,Puglia,1266627,Sud,Altre attivita' di servizi,Terziario,1,0.041118421052631575,7.894984079764603e-05
2022,Puglia,1266627,Sud,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,1,0.041118421052631575,7.894984079764603e-05
2022,Puglia,1266627,Sud,Attivita' dei servizi di alloggio e di ristorazione,Terziario,8,0.3289473684210526,0.0006315987263811682
2022,Puglia,1266627,Sud,Attivita' manifatturiere,Secondario,3,0.12335526315789473,0.00023684952239293812
2022,Puglia,1266627,Sud,"Attivita' professionali, scientifiche e tecniche",Terziario,1,0.041118421052631575,7.894984079764603e-05
2022,Puglia,1266627,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,7,0.287828947368421,0.0005526488855835222
2022,Puglia,1266627,Sud,Costruzioni,Secondario,15,0.6167763157894737,0.0011842476119646905
2022,Puglia,1266627,Sud,Estrazione di minerali da cave e miniere,Primario,1,0.041118421052631575,7.894984079764603e-05
2022,Puglia,1266627,Sud,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,2,0.08223684210526315,0.00015789968159529206
2022,Puglia,1266627,Sud,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,1,0.041118421052631575,7.894984079764603e-05
2022,Puglia,1266627,Sud,Non determinato,Terziario,23,0.9457236842105263,0.0018158463383458586
2022,Puglia,1266627,Sud,Sanita' e assistenza sociale,Terziario,4,0.1644736842105263,0.0003157993631905841
2022,Puglia,1266627,Sud,Servizi di informazione e comunicazione,Terziario,1,0.041118421052631575,7.894984079764603e-05
2022,Puglia,1266627,Sud,Trasporto e magazzinaggio,Terziario,10,0.41118421052631576,0.0007894984079764603
2022,Sardegna,566151,,,,0,0.0,0.0
2022,Sicilia,1337017,Sud,"Agricoltura, silvicoltura e pesca",Primario,1,0.041118421052631575,7.479336463186332e-05
2022,Sicilia,1337017,Sud,Attivita' dei servizi di alloggio e di ristorazione,Terziario,2,0.08223684210526315,0.00014958672926372664
2022,Sicilia,1337017,Sud,Attivita' finanziarie e assicurative,Terziario,1,0.041118421052631575,7.479336463186332e-05
2022,Sicilia,1337017,Sud,Attivita' manifatturiere,Secondario,10,0.41118421052631576,0.0007479336463186333
2022,Sicilia,1337017,Sud,"Attivita' professionali, scientifiche e tecniche",Terziario,1,0.041118421052631575,7.479336463186332e-05
2022,Sicilia,1337017,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,6,0.24671052631578946,0.00044876018779117994
2022,Sicilia,1337017,Sud,Costruzioni,Secondario,9,0.3700657894736842,0.0006731402816867699
2022,Sicilia,1337017,Sud,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,1,0.041118421052631575,7.479336463186332e-05
2022,Sicilia,1337017,Sud,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,4,0.1644736842105263,0.0002991734585274533
2022,Sicilia,1337017,Sud,Non determinato,Terziario,30,1.2335526315789473,0.0022438009389559
2022,Sicilia,1337017,Sud,Sanita' e assistenza sociale,Terziario,2,0.08223684210526315,0.00014958672926372664
2022,Sicilia,1337017,Sud,Trasporto e magazzinaggio,Terziario,5,0.20559210526315788,0.00037396682315931663
2022,Toscana,1617713,Centro,"Agricoltura, silvicoltura e pesca",Primario,1,0.041118421052631575,6.1815661987015e-05
2022,Toscana,1617713,Centro,Altre attivita' di servizi,Terziario,1,0.041118421052631575,6.1815661987015e-05
2022,Toscana,1617713,Centro,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,3,0.12335526315789473,0.000185446985961045
2022,Toscana,1617713,Centro,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,1,0.041118421052631575,6.1815661987015e-05
2022,Toscana,1617713,Centro,Attivita' dei servizi di alloggio e di ristorazione,Terziario,3,0.12335526315789473,0.000185446985961045
2022,Toscana,1617713,Centro,Attivita' manifatturiere,Secondario,8,0.3289473684210526,0.00049452529589612
2022,Toscana,1617713,Centro,"Attivita' professionali, scientifiche e tecniche",Terziario,1,0.041118421052631575,6.1815661987015e-05
2022,Toscana,1617713,Centro,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,5,0.20559210526315788,0.000309078309935075
2022,Toscana,1617713,Centro,Costruzioni,Secondario,8,0.3289473684210526,0.00049452529589612
2022,Toscana,1617713,Centro,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,2,0.08223684210526315,0.00012363132397403
2022,Toscana,1617713,Centro,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,8,0.3289473684210526,0.00049452529589612
2022,Toscana,1617713,Centro,Non determinato,Terziario,22,0.9046052631578948,0.00135994456371433
2022,Toscana,1617713,Centro,Sanita' e assistenza sociale,Terziario,5,0.20559210526315788,0.000309078309935075
2022,Toscana,1617713,Centro,Servizi di informazione e comunicazione,Terziario,2,0.08223684210526315,0.00012363132397403
2022,Toscana,1617713,Centro,Trasporto e magazzinaggio,Terziario,16,0.6578947368421052,0.00098905059179224
2022,Total,,Total,"Agricoltura, silvicoltura e pesca",Primario,10,0.41118421052631576,0.0
2022,Total,,Total,Altre attivita' di servizi,Terziario,11,0.4523026315789474,0.0
2022,Total,,Total,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,15,0.6167763157894737,0.0
2022,Total,,Total,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,8,0.3289473684210526,0.0
2022,Total,,Total,Attivita' dei servizi di alloggio e di ristorazione,Terziario,61,2.5082236842105265,0.0
2022,Total,,Total,Attivita' finanziarie e assicurative,Terziario,8,0.3289473684210526,0.0
2022,Total,,Total,Attivita' immobiliari,Terziario,7,0.287828947368421,0.0
2022,Total,,Total,Attivita' manifatturiere,Secondario,184,7.565789473684211,0.0
2022,Total,,Total,"Attivita' professionali, scientifiche e tecniche",Terziario,12,0.4934210526315789,0.0
2022,Total,,Total,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,105,4.317434210526316,0.0
2022,Total,,Total,Costruzioni,Secondario,198,8.141447368421053,0.0
2022,Total,,Total,Estrazione di minerali da cave e miniere,Primario,3,0.12335526315789473,0.0
2022,Total,,Total,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,25,1.0279605263157896,0.0
2022,Total,,Total,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,1,0.041118421052631575,0.0
2022,Total,,Total,Istruzione,Terziario,3,0.12335526315789473,0.0
2022,Total,,Total,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,67,2.7549342105263155,0.0
2022,Total,,Total,Non determinato,Terziario,270,11.101973684210527,0.0
2022,Total,,Total,Sanita' e assistenza sociale,Terziario,44,1.8092105263157896,0.0
2022,Total,,Total,Servizi di informazione e comunicazione,Terziario,12,0.4934210526315789,0.0
2022,Total,,Total,Trasporto e magazzinaggio,Terziario,172,7.072368421052631,0.0
2022,Total,,Total,"Agricoltura, silvicoltura e pesca",Primario,10,0.0,0.0
2022,Total,,Total,Altre attivita' di servizi,Terziario,11,0.0,0.0
2022,Total,,Total,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,15,0.0,0.0
2022,Total,,Total,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,8,0.0,0.0
2022,Total,,Total,Attivita' dei servizi di alloggio e di ristorazione,Terziario,61,0.0,0.0
2022,Total,,Total,Attivita' finanziarie e assicurative,Terziario,8,0.0,0.0
2022,Total,,Total,Attivita' immobiliari,Terziario,7,0.0,0.0
2022,Total,,Total,Attivita' manifatturiere,Secondario,184,0.0,0.0
2022,Total,,Total,"Attivita' professionali, scientifiche e tecniche",Terziario,12,0.0,0.0
2022,Total,,Total,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,105,0.0,0.0
2022,Total,,Total,Costruzioni,Secondario,198,0.0,0.0
2022,Total,,Total,Estrazione di minerali da cave e miniere,Primario,3,0.0,0.0
2022,Total,,Total,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,25,0.0,0.0
2022,Total,,Total,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,1,0.0,0.0
2022,Total,,Total,Istruzione,Terziario,3,0.0,0.0
2022,Total,,Total,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,67,0.0,0.0
2022,Total,,Total,Non determinato,Terziario,270,0.0,0.0
2022,Total,,Total,Sanita' e assistenza sociale,Terziario,44,0.0,0.0
2022,Total,,Total,Servizi di informazione e comunicazione,Terziario,12,0.0,0.0
2022,Total,,Total,Trasporto e magazzinaggio,Terziario,172,0.0,0.0
2022,Trentino Alto Adige,506320,NordEst,"Agricoltura, silvicoltura e pesca",Primario,2,0.08223684210526315,0.0003950071101279823
2022,Trentino Alto Adige,506320,NordEst,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,2,0.08223684210526315,0.0003950071101279823
2022,Trentino Alto Adige,506320,NordEst,Attivita' dei servizi di alloggio e di ristorazione,Terziario,2,0.08223684210526315,0.0003950071101279823
2022,Trentino Alto Adige,506320,NordEst,Attivita' finanziarie e assicurative,Terziario,1,0.041118421052631575,0.00019750355506399116
2022,Trentino Alto Adige,506320,NordEst,Attivita' manifatturiere,Secondario,4,0.1644736842105263,0.0007900142202559646
2022,Trentino Alto Adige,506320,NordEst,"Attivita' professionali, scientifiche e tecniche",Terziario,1,0.041118421052631575,0.00019750355506399116
2022,Trentino Alto Adige,506320,NordEst,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,5,0.20559210526315788,0.0009875177753199558
2022,Trentino Alto Adige,506320,NordEst,Costruzioni,Secondario,5,0.20559210526315788,0.0009875177753199558
2022,Trentino Alto Adige,506320,NordEst,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,1,0.041118421052631575,0.00019750355506399116
2022,Trentino Alto Adige,506320,NordEst,Non determinato,Terziario,12,0.4934210526315789,0.0023700426607678937
2022,Trentino Alto Adige,506320,NordEst,Sanita' e assistenza sociale,Terziario,1,0.041118421052631575,0.00019750355506399116
2022,Trentino Alto Adige,506320,NordEst,Trasporto e magazzinaggio,Terziario,2,0.08223684210526315,0.0003950071101279823
2022,Umbria,352298,Centro,Attivita' finanziarie e assicurative,Terziario,1,0.041118421052631575,0.00028385060375023415
2022,Umbria,352298,Centro,Attivita' manifatturiere,Secondario,3,0.12335526315789473,0.0008515518112507026
2022,Umbria,352298,Centro,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,5,0.20559210526315788,0.0014192530187511708
2022,Umbria,352298,Centro,Costruzioni,Secondario,6,0.24671052631578946,0.001703103622501405
2022,Umbria,352298,Centro,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,2,0.08223684210526315,0.0005677012075004683
2022,Umbria,352298,Centro,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,1,0.041118421052631575,0.00028385060375023415
2022,Umbria,352298,Centro,Non determinato,Terziario,3,0.12335526315789473,0.0008515518112507026
2022,Umbria,352298,Centro,Trasporto e magazzinaggio,Terziario,2,0.08223684210526315,0.0005677012075004683
2022,Valle D'Aosta,55164,NordOvest,Attivita' manifatturiere,Secondario,1,0.041118421052631575,0.0018127764484083824
2022,Valle D'Aosta,55164,NordOvest,Costruzioni,Secondario,4,0.1644736842105263,0.007251105793633529
2022,Valle D'Aosta,55164,NordOvest,Trasporto e magazzinaggio,Terziario,2,0.08223684210526315,0.0036255528968167647
2022,Veneto,2145361,NordEst,"Agricoltura, silvicoltura e pesca",Primario,3,0.12335526315789473,0.0001398366055875911
2022,Veneto,2145361,NordEst,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,1,0.041118421052631575,4.661220186253036e-05
2022,Veneto,2145361,NordEst,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,1,0.041118421052631575,4.661220186253036e-05
2022,Veneto,2145361,NordEst,Attivita' dei servizi di alloggio e di ristorazione,Terziario,7,0.287828947368421,0.00032628541303771254
2022,Veneto,2145361,NordEst,Attivita' immobiliari,Terziario,1,0.041118421052631575,4.661220186253036e-05
2022,Veneto,2145361,NordEst,Attivita' manifatturiere,Secondario,33,1.3569078947368423,0.0015382026614635018
2022,Veneto,2145361,NordEst,"Attivita' professionali, scientifiche e tecniche",Terziario,1,0.041118421052631575,4.661220186253036e-05
2022,Veneto,2145361,NordEst,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,12,0.4934210526315789,0.0005593464223503644
2022,Veneto,2145361,NordEst,Costruzioni,Secondario,24,0.9868421052631579,0.0011186928447007288
2022,Veneto,2145361,NordEst,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,9,0.3700657894736842,0.00041950981676277323
2022,Veneto,2145361,NordEst,Non determinato,Terziario,18,0.7401315789473684,0.0008390196335255465
2022,Veneto,2145361,NordEst,Sanita' e assistenza sociale,Terziario,4,0.1644736842105263,0.00018644880745012144
2022,Veneto,2145361,NordEst,Servizi di informazione e comunicazione,Terziario,1,0.041118421052631575,4.661220186253036e-05
2022,Veneto,2145361,NordEst,Trasporto e magazzinaggio,Terziario,14,0.575657894736842,0.0006525708260754251
2023,Abruzzo,502116,Sud,Attivita' manifatturiere,Secondario,2,0.3144654088050315,0.00039831433373961394
2023,Abruzzo,502116,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,1,0.15723270440251574,0.00019915716686980697
2023,Abruzzo,502116,Sud,Non determinato,Terziario,7,1.10062893081761,0.0013941001680886488
2023,Abruzzo,502116,Sud,Trasporto e magazzinaggio,Terziario,1,0.15723270440251574,0.00019915716686980697
2023,Basilicata,194175,Sud,Non determinato,Terziario,1,0.15723270440251574,0.0005149993562508047
2023,Calabria,539183,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,1,0.15723270440251574,0.00018546578805340674
2023,Calabria,539183,Sud,Costruzioni,Secondario,1,0.15723270440251574,0.00018546578805340674
2023,Calabria,539183,Sud,Non determinato,Terziario,2,0.3144654088050315,0.0003709315761068135
2023,Campania,1683953,Sud,"Agricoltura, silvicoltura e pesca",Primario,1,0.15723270440251574,5.9384080197012625e-05
2023,Campania,1683953,Sud,Attivita' dei servizi di alloggio e di ristorazione,Terziario,1,0.15723270440251574,5.9384080197012625e-05
2023,Campania,1683953,Sud,Attivita' manifatturiere,Secondario,2,0.3144654088050315,0.00011876816039402525
2023,Campania,1683953,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,3,0.4716981132075472,0.00017815224059103787
2023,Campania,1683953,Sud,Costruzioni,Secondario,2,0.3144654088050315,0.00011876816039402525
2023,Campania,1683953,Sud,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,1,0.15723270440251574,5.9384080197012625e-05
2023,Campania,1683953,Sud,Non determinato,Terziario,12,1.8867924528301887,0.0007126089623641515
2023,Campania,1683953,Sud,Trasporto e magazzinaggio,Terziario,7,1.10062893081761,0.00041568856137908834
2023,Emilia Romagna,2023150,NordEst,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,1,0.15723270440251574,4.942787237723352e-05
2023,Emilia Romagna,2023150,NordEst,Attivita' manifatturiere,Secondario,2,0.3144654088050315,9.885574475446704e-05
2023,Emilia Romagna,2023150,NordEst,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,3,0.4716981132075472,0.00014828361713170056
2023,Emilia Romagna,2023150,NordEst,Costruzioni,Secondario,4,0.628930817610063,0.00019771148950893408
2023,Emilia Romagna,2023150,NordEst,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,1,0.15723270440251574,4.942787237723352e-05
2023,Emilia Romagna,2023150,NordEst,Non determinato,Terziario,9,1.4150943396226416,0.0004448508513951017
2023,Emilia Romagna,2023150,NordEst,Servizi di informazione e comunicazione,Terziario,1,0.15723270440251574,4.942787237723352e-05
2023,Emilia Romagna,2023150,NordEst,Trasporto e magazzinaggio,Terziario,3,0.4716981132075472,0.00014828361713170056
2023,Friuli Venezia Giulia,,NordEst,Attivita' dei servizi di alloggio e di ristorazione,Terziario,1,0.15723270440251574,0.0
2023,Friuli Venezia Giulia,,NordEst,Costruzioni,Secondario,2,0.3144654088050315,0.0
2023,Friuli Venezia Giulia,,NordEst,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,1,0.15723270440251574,0.0
2023,Friuli Venezia Giulia,,NordEst,Non determinato,Terziario,5,0.7861635220125787,0.0
2023,Friuli Venezia Giulia,,NordEst,Organizzazioni ed organismi extraterritoriali,Terziario,1,0.15723270440251574,0.0
2023,Friuli-Venezia Giulia,519916,,,,0,0.0,0.0
2023,Lazio,2375406,Centro,Altre attivita' di servizi,Terziario,1,0.15723270440251574,4.209806660419314e-05
2023,Lazio,2375406,Centro,Attivita' dei servizi di alloggio e di ristorazione,Terziario,2,0.3144654088050315,8.419613320838628e-05
2023,Lazio,2375406,Centro,Attivita' finanziarie e assicurative,Terziario,1,0.15723270440251574,4.209806660419314e-05
2023,Lazio,2375406,Centro,Attivita' manifatturiere,Secondario,3,0.4716981132075472,0.0001262941998125794
2023,Lazio,2375406,Centro,"Attivita' professionali, scientifiche e tecniche",Terziario,4,0.628930817610063,0.00016839226641677255
2023,Lazio,2375406,Centro,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,2,0.3144654088050315,8.419613320838628e-05
2023,Lazio,2375406,Centro,Costruzioni,Secondario,5,0.7861635220125787,0.00021049033302096567
2023,Lazio,2375406,Centro,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,1,0.15723270440251574,4.209806660419314e-05
2023,Lazio,2375406,Centro,Non determinato,Terziario,12,1.8867924528301887,0.0005051767992503176
2023,Lazio,2375406,Centro,Trasporto e magazzinaggio,Terziario,4,0.628930817610063,0.00016839226641677255
2023,Liguria,633017,NordOvest,Attivita' dei servizi di alloggio e di ristorazione,Terziario,1,0.15723270440251574,0.00015797364051834312
2023,Liguria,633017,NordOvest,Attivita' manifatturiere,Secondario,1,0.15723270440251574,0.00015797364051834312
2023,Liguria,633017,NordOvest,Non determinato,Terziario,5,0.7861635220125787,0.0007898682025917155
2023,Liguria,633017,NordOvest,Sanita' e assistenza sociale,Terziario,2,0.3144654088050315,0.00031594728103668623
2023,Liguria,633017,NordOvest,Trasporto e magazzinaggio,Terziario,1,0.15723270440251574,0.00015797364051834312
2023,Lombardia,4500716,NordOvest,Altre attivita' di servizi,Terziario,1,0.15723270440251574,2.2218686982249045e-05
2023,Lombardia,4500716,NordOvest,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,4,0.628930817610063,8.887474792899618e-05
2023,Lombardia,4500716,NordOvest,Attivita' dei servizi di alloggio e di ristorazione,Terziario,2,0.3144654088050315,4.443737396449809e-05
2023,Lombardia,4500716,NordOvest,Attivita' finanziarie e assicurative,Terziario,1,0.15723270440251574,2.2218686982249045e-05
2023,Lombardia,4500716,NordOvest,Attivita' manifatturiere,Secondario,13,2.044025157232704,0.0002888429307692376
2023,Lombardia,4500716,NordOvest,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,5,0.7861635220125787,0.00011109343491124523
2023,Lombardia,4500716,NordOvest,Costruzioni,Secondario,6,0.9433962264150944,0.00013331212189349428
2023,Lombardia,4500716,NordOvest,Estrazione di minerali da cave e miniere,Primario,1,0.15723270440251574,2.2218686982249045e-05
2023,Lombardia,4500716,NordOvest,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,1,0.15723270440251574,2.2218686982249045e-05
2023,Lombardia,4500716,NordOvest,Istruzione,Terziario,1,0.15723270440251574,2.2218686982249045e-05
2023,Lombardia,4500716,NordOvest,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,5,0.7861635220125787,0.00011109343491124523
2023,Lombardia,4500716,NordOvest,Non determinato,Terziario,16,2.515723270440252,0.0003554989917159847
2023,Lombardia,4500716,NordOvest,Servizi di informazione e comunicazione,Terziario,2,0.3144654088050315,4.443737396449809e-05
2023,Lombardia,4500716,NordOvest,Trasporto e magazzinaggio,Terziario,14,2.20125786163522,0.00031106161775148664
2023,Marche,641107,Centro,Attivita' manifatturiere,Secondario,3,0.4716981132075472,0.00046794060897790854
2023,Marche,641107,Centro,Costruzioni,Secondario,1,0.15723270440251574,0.00015598020299263616
2023,Marche,641107,Centro,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,1,0.15723270440251574,0.00015598020299263616
2023,Marche,641107,Centro,Non determinato,Terziario,1,0.15723270440251574,0.00015598020299263616
2023,Marche,641107,Centro,Trasporto e magazzinaggio,Terziario,3,0.4716981132075472,0.00046794060897790854
2023,Molise,106313,,,,0,0.0,0.0
2023,Piemonte,1800861,NordOvest,Attivita' dei servizi di alloggio e di ristorazione,Terziario,3,0.4716981132075472,0.0001665869825600088
2023,Piemonte,1800861,NordOvest,Attivita' manifatturiere,Secondario,3,0.4716981132075472,0.0001665869825600088
2023,Piemonte,1800861,NordOvest,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,3,0.4716981132075472,0.0001665869825600088
2023,Piemonte,1800861,NordOvest,Costruzioni,Secondario,3,0.4716981132075472,0.0001665869825600088
2023,Piemonte,1800861,NordOvest,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,2,0.3144654088050315,0.0001110579883733392
2023,Piemonte,1800861,NordOvest,Non determinato,Terziario,4,0.628930817610063,0.0002221159767466784
2023,Piemonte,1800861,NordOvest,Servizi di informazione e comunicazione,Terziario,1,0.15723270440251574,5.55289941866696e-05
2023,Piemonte,1800861,NordOvest,Trasporto e magazzinaggio,Terziario,6,0.9433962264150944,0.0003331739651200176
2023,Puglia,1292646,Sud,Altre attivita' di servizi,Terziario,1,0.15723270440251574,7.73607004547262e-05
2023,Puglia,1292646,Sud,Attivita' manifatturiere,Secondario,1,0.15723270440251574,7.73607004547262e-05
2023,Puglia,1292646,Sud,"Attivita' professionali, scientifiche e tecniche",Terziario,1,0.15723270440251574,7.73607004547262e-05
2023,Puglia,1292646,Sud,Costruzioni,Secondario,4,0.628930817610063,0.0003094428018189048
2023,Puglia,1292646,Sud,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,1,0.15723270440251574,7.73607004547262e-05
2023,Puglia,1292646,Sud,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,2,0.3144654088050315,0.0001547214009094524
2023,Puglia,1292646,Sud,Non determinato,Terziario,11,1.729559748427673,0.0008509677050019882
2023,Puglia,1292646,Sud,Trasporto e magazzinaggio,Terziario,2,0.3144654088050315,0.0001547214009094524
2023,Sardegna,576709,,,,0,0.0,0.0
2023,Sicilia,1410776,Sud,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,1,0.15723270440251574,7.088297504352215e-05
2023,Sicilia,1410776,Sud,Attivita' dei servizi di alloggio e di ristorazione,Terziario,1,0.15723270440251574,7.088297504352215e-05
2023,Sicilia,1410776,Sud,Attivita' manifatturiere,Secondario,5,0.7861635220125787,0.00035441487521761073
2023,Sicilia,1410776,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,4,0.628930817610063,0.0002835319001740886
2023,Sicilia,1410776,Sud,Costruzioni,Secondario,5,0.7861635220125787,0.00035441487521761073
2023,Sicilia,1410776,Sud,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,2,0.3144654088050315,0.0001417659500870443
2023,Sicilia,1410776,Sud,Non determinato,Terziario,5,0.7861635220125787,0.00035441487521761073
2023,Sicilia,1410776,Sud,Sanita' e assistenza sociale,Terziario,1,0.15723270440251574,7.088297504352215e-05
2023,Toscana,1628035,Centro,Attivita' dei servizi di alloggio e di ristorazione,Terziario,1,0.15723270440251574,6.142374089009142e-05
2023,Toscana,1628035,Centro,Attivita' immobiliari,Terziario,1,0.15723270440251574,6.142374089009142e-05
2023,Toscana,1628035,Centro,Attivita' manifatturiere,Secondario,2,0.3144654088050315,0.00012284748178018284
2023,Toscana,1628035,Centro,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,3,0.4716981132075472,0.0001842712226702743
2023,Toscana,1628035,Centro,Istruzione,Terziario,1,0.15723270440251574,6.142374089009142e-05
2023,Toscana,1628035,Centro,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,1,0.15723270440251574,6.142374089009142e-05
2023,Toscana,1628035,Centro,Non determinato,Terziario,7,1.10062893081761,0.00042996618623064
2023,Toscana,1628035,Centro,Trasporto e magazzinaggio,Terziario,3,0.4716981132075472,0.0001842712226702743
2023,Total,,Total,"Agricoltura, silvicoltura e pesca",Primario,2,0.3144654088050315,0.0
2023,Total,,Total,Altre attivita' di servizi,Terziario,3,0.4716981132075472,0.0
2023,Total,,Total,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,6,0.9433962264150944,0.0
2023,Total,,Total,Attivita' dei servizi di alloggio e di ristorazione,Terziario,13,2.044025157232704,0.0
2023,Total,,Total,Attivita' finanziarie e assicurative,Terziario,2,0.3144654088050315,0.0
2023,Total,,Total,Attivita' immobiliari,Terziario,1,0.15723270440251574,0.0
2023,Total,,Total,Attivita' manifatturiere,Secondario,39,6.132075471698113,0.0
2023,Total,,Total,"Attivita' professionali, scientifiche e tecniche",Terziario,5,0.7861635220125787,0.0
2023,Total,,Total,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,25,3.930817610062893,0.0
2023,Total,,Total,Costruzioni,Secondario,37,5.817610062893082,0.0
2023,Total,,Total,Estrazione di minerali da cave e miniere,Primario,2,0.3144654088050315,0.0
2023,Total,,Total,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,4,0.628930817610063,0.0
2023,Total,,Total,Istruzione,Terziario,2,0.3144654088050315,0.0
2023,Total,,Total,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,16,2.515723270440252,0.0
2023,Total,,Total,Non determinato,Terziario,105,16.50943396226415,0.0
2023,Total,,Total,Organizzazioni ed organismi extraterritoriali,Terziario,1,0.15723270440251574,0.0
2023,Total,,Total,Sanita' e assistenza sociale,Terziario,4,0.628930817610063,0.0
2023,Total,,Total,Servizi di informazione e comunicazione,Terziario,5,0.7861635220125787,0.0
2023,Total,,Total,Trasporto e magazzinaggio,Terziario,46,7.232704402515723,0.0
2023,Total,,Total,"Agricoltura, silvicoltura e pesca",Primario,2,0.0,0.0
2023,Total,,Total,Altre attivita' di servizi,Terziario,3,0.0,0.0
2023,Total,,Total,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,6,0.0,0.0
2023,Total,,Total,Attivita' dei servizi di alloggio e di ristorazione,Terziario,13,0.0,0.0
2023,Total,,Total,Attivita' finanziarie e assicurative,Terziario,2,0.0,0.0
2023,Total,,Total,Attivita' immobiliari,Terziario,1,0.0,0.0
2023,Total,,Total,Attivita' manifatturiere,Secondario,39,0.0,0.0
