Year,DescrRegione,Occupati,MacroRegione,DescrAtecoLiv1,Settore,Count,Percentage,PercentageOccupati,SummarisedCount
2019,Sardegna,582033,0,0,0,0,0.0,0.0,No injuries
2019,Sicilia,1341533,Sud,"Agricoltura, silvicoltura e pesca",Primario,32,2.5350671079795e-05,2.3853308118398e-05,Very low (1-1000)
2019,Sicilia,1341533,Sud,Altre attivita' di servizi,Terziario,182,0.00014418194176633902,0.000135665689923393,Very low (1-1000)
2019,Sicilia,1341533,Sud,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,1197,0.000948273540078618,0.000892262806803858,Low (1001-10000)
2019,Sicilia,1341533,Sud,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,250,0.00019805211781090602,0.00018635396967499101,Very low (1-1000)
2019,Sicilia,1341533,Sud,Attivita' dei servizi di alloggio e di ristorazione,Terziario,1166,0.000923715077470066,0.000869154914564159,Low (1001-10000)
2019,Sicilia,1341533,Sud,"Attivita' di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze",Terziario,10,7.922084712436247e-07,7.454158786999648e-07,Very low (1-1000)
2019,Sicilia,1341533,Sud,Attivita' finanziarie e assicurative,Terziario,196,0.00015527286036375,0.000146101512225193,Very low (1-1000)
2019,Sicilia,1341533,Sud,Attivita' immobiliari,Terziario,55,4.3571465918399e-05,4.099787332849801e-05,Very low (1-1000)
2019,Sicilia,1341533,Sud,Attivita' manifatturiere,Secondario,1666,0.001319819313091878,0.001241862853914141,Low (1001-10000)
2019,Sicilia,1341533,Sud,"Attivita' professionali, scientifiche e tecniche",Terziario,152,0.00012041568762903,0.000113303213562394,Very low (1-1000)
2019,Sicilia,1341533,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,2291,0.001814949607619144,0.001707747778101619,Low (1001-10000)
2019,Sicilia,1341533,Sud,Costruzioni,Secondario,1482,0.001174052954383051,0.001104706332233348,Low (1001-10000)
2019,Sicilia,1341533,Sud,Estrazione di minerali da cave e miniere,Primario,16,1.2675335539897e-05,1.1926654059199e-05,Very low (1-1000)
2019,Sicilia,1341533,Sud,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,1179,0.000934013787596233,0.0008788453209872581,Low (1001-10000)
2019,Sicilia,1341533,Sud,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,65,5.1493550630835e-05,4.8452032115497e-05,Very low (1-1000)
2019,Sicilia,1341533,Sud,Istruzione,Terziario,145,0.000114870228330325,0.00010808530241149399,Very low (1-1000)
2019,Sicilia,1341533,Sud,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,1274,0.001009273592364377,0.000949659829463755,Low (1001-10000)
2019,Sicilia,1341533,Sud,Non determinato,Terziario,11154,0.00883629328825139,0.008314368711019409,Moderate (10001-50000)
2019,Sicilia,1341533,Sud,Sanita' e assistenza sociale,Terziario,3363,0.00266419708879231,0.002506833600067982,Low (1001-10000)
2019,Sicilia,1341533,Sud,Servizi di informazione e comunicazione,Terziario,118,9.3480599606747e-05,8.7959073686595e-05,Very low (1-1000)
2019,Sicilia,1341533,Sud,Trasporto e magazzinaggio,Terziario,1950,0.001544806518925068,0.0014535609634649311,Low (1001-10000)
2019,Toscana,1584130,Centro,"Agricoltura, silvicoltura e pesca",Primario,120,9.506501654923401e-05,7.5751358789998e-05,Very low (1-1000)
2019,Toscana,1584130,Centro,Altre attivita' di servizi,Terziario,589,0.000466610789562494,0.000371812919394241,Very low (1-1000)
2019,Toscana,1584130,Centro,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,1064,0.0008429098134032161,0.0006716620479379839,Low (1001-10000)
2019,Toscana,1584130,Centro,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,409,0.000324013264738642,0.000258185881209244,Very low (1-1000)
2019,Toscana,1584130,Centro,Attivita' dei servizi di alloggio e di ristorazione,Terziario,2931,0.0023219630292150638,0.0018502269384457078,Low (1001-10000)
2019,Toscana,1584130,Centro,"Attivita' di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze",Terziario,10,7.922084712436247e-07,6.312613232499858e-07,Very low (1-1000)
2019,Toscana,1584130,Centro,Attivita' finanziarie e assicurative,Terziario,328,0.000259844378567908,0.000207053714025995,Very low (1-1000)
2019,Toscana,1584130,Centro,Attivita' immobiliari,Terziario,129,0.000102194892790427,8.1432710699248e-05,Very low (1-1000)
2019,Toscana,1584130,Centro,Attivita' manifatturiere,Secondario,7175,0.0056840957811730075,0.004529299994318648,Low (1001-10000)
2019,Toscana,1584130,Centro,"Attivita' professionali, scientifiche e tecniche",Terziario,390,0.000308961303785013,0.000246191916067494,Very low (1-1000)
2019,Toscana,1584130,Centro,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,4098,0.003246470315156374,0.002586908902678442,Low (1001-10000)
2019,Toscana,1584130,Centro,Costruzioni,Secondario,3621,0.0028685868743731652,0.002285797251488198,Low (1001-10000)
2019,Toscana,1584130,Centro,Estrazione di minerali da cave e miniere,Primario,90,7.1298762411926e-05,5.6813519092497996e-05,Very low (1-1000)
2019,Toscana,1584130,Centro,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,1163,0.000921338452056335,0.000734156918939733,Low (1001-10000)
2019,Toscana,1584130,Centro,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,56,4.4363674389642e-05,3.5350634101998996e-05,Very low (1-1000)
2019,Toscana,1584130,Centro,Istruzione,Terziario,229,0.00018141573991479,0.00014455884302424599,Very low (1-1000)
2019,Toscana,1584130,Centro,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,2666,0.002112027784335503,0.001682942687784462,Low (1001-10000)
2019,Toscana,1584130,Centro,Non determinato,Terziario,16452,0.013033413768900114,0.010385511290108769,Moderate (10001-50000)
2019,Toscana,1584130,Centro,Organizzazioni ed organismi extraterritoriali,Terziario,16,1.2675335539897e-05,1.0100181171999002e-05,Very low (1-1000)
2019,Toscana,1584130,Centro,Sanita' e assistenza sociale,Terziario,4247,0.0033645093773716737,0.002680966839842689,Low (1001-10000)
2019,Toscana,1584130,Centro,Servizi di informazione e comunicazione,Terziario,264,0.00020914303640831602,0.00016665298933799598,Very low (1-1000)
2019,Toscana,1584130,Centro,Trasporto e magazzinaggio,Terziario,3497,0.002770353023938955,0.0022075208474052,Low (1001-10000)
2019,Total,23109405,Total,"Agricoltura, silvicoltura e pesca",Primario,1182,0.000936390413009964,5.1148006623277e-05,Low (1001-10000)
2019,Total,23109405,Total,Altre attivita' di servizi,Terziario,6002,0.004754835244404235,0.000259721096237657,Low (1001-10000)
2019,Total,23109405,Total,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,13642,0.010807307964705528,0.000590322425004019,Moderate (10001-50000)
2019,Total,23109405,Total,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,4443,0.003519782237735425,0.00019225938530221702,Low (1001-10000)
2019,Total,23109405,Total,Attivita' dei servizi di alloggio e di ristorazione,Terziario,31021,0.024575098986448482,0.0013423539030970291,Moderate (10001-50000)
2019,Total,23109405,Total,"Attivita' di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze",Terziario,35,2.7727296493526e-05,1.5145348830910002e-06,Very low (1-1000)
2019,Total,23109405,Total,Attivita' finanziarie e assicurative,Terziario,4616,0.003656834303260571,0.000199745514867215,Low (1001-10000)
2019,Total,23109405,Total,Attivita' immobiliari,Terziario,1688,0.001337247899459238,7.304385379026399e-05,Low (1001-10000)
2019,Total,23109405,Total,Attivita' manifatturiere,Secondario,101961,0.08077436793647122,0.0044120997489982975,Very High (100001-200000)
2019,Total,23109405,Total,"Attivita' professionali, scientifiche e tecniche",Terziario,5960,0.004721562488612003,0.000257903654377947,Low (1001-10000)
2019,Total,23109405,Total,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,47992,0.03801966895192404,0.00207673023169571,Moderate (10001-50000)
2019,Total,23109405,Total,Costruzioni,Secondario,40022,0.03170576743611235,0.001731849002603052,Moderate (10001-50000)
2019,Total,23109405,Total,Estrazione di minerali da cave e miniere,Primario,451,0.000357286020530874,1.951586377927e-05,Very low (1-1000)
2019,Total,23109405,Total,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,13229,0.010480125866081911,0.000572450913383533,Moderate (10001-50000)
2019,Total,23109405,Total,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,998,0.000790624054301137,4.3185880380736e-05,Very low (1-1000)
2019,Total,23109405,Total,Istruzione,Terziario,5742,0.004548861041880892,0.000248470265677545,Low (1001-10000)
2019,Total,23109405,Total,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,30791,0.02439289103806245,0.001332401245293853,Moderate (10001-50000)
2019,Total,23109405,Total,Non determinato,Terziario,216531,0.1715376924868533,0.009369821507736784,Extremely High (200001+)
2019,Total,23109405,Total,Organizzazioni ed organismi extraterritoriali,Terziario,97,7.6844221710631e-05,4.197425247426e-06,Very low (1-1000)
2019,Total,23109405,Total,Sanita' e assistenza sociale,Terziario,52151,0.04131446398382628,0.002256700248232267,High (50001-100000)
2019,Total,23109405,Total,Servizi di informazione e comunicazione,Terziario,5107,0.004045808662641191,0.00022099227565573398,Low (1001-10000)
2019,Total,23109405,Total,Trasporto e magazzinaggio,Terziario,47486,0.037618811465474765,0.0020548343845287233,Moderate (10001-50000)
2019,Total,23109405,Total,"Agricoltura, silvicoltura e pesca",Primario,1182,0.0,5.1148006623277e-05,Low (1001-10000)
2019,Total,23109405,Total,Altre attivita' di servizi,Terziario,6002,0.0,0.000259721096237657,Low (1001-10000)
2019,Total,23109405,Total,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,13642,0.0,0.000590322425004019,Moderate (10001-50000)
2019,Total,23109405,Total,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,4443,0.0,0.00019225938530221702,Low (1001-10000)
2019,Total,23109405,Total,Attivita' dei servizi di alloggio e di ristorazione,Terziario,31021,0.0,0.0013423539030970291,Moderate (10001-50000)
2019,Total,23109405,Total,"Attivita' di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze",Terziario,35,0.0,1.5145348830910002e-06,Very low (1-1000)
2019,Total,23109405,Total,Attivita' finanziarie e assicurative,Terziario,4616,0.0,0.000199745514867215,Low (1001-10000)
2019,Total,23109405,Total,Attivita' immobiliari,Terziario,1688,0.0,7.304385379026399e-05,Low (1001-10000)
2019,Total,23109405,Total,Attivita' manifatturiere,Secondario,101961,0.0,0.0044120997489982975,Very High (100001-200000)
2019,Total,23109405,Total,"Attivita' professionali, scientifiche e tecniche",Terziario,5960,0.0,0.000257903654377947,Low (1001-10000)
2019,Total,23109405,Total,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,47992,0.0,0.00207673023169571,Moderate (10001-50000)
2019,Total,23109405,Total,Costruzioni,Secondario,40022,0.0,0.001731849002603052,Moderate (10001-50000)
2019,Total,23109405,Total,Estrazione di minerali da cave e miniere,Primario,451,0.0,1.951586377927e-05,Very low (1-1000)
2019,Total,23109405,Total,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,13229,0.0,0.000572450913383533,Moderate (10001-50000)
2019,Total,23109405,Total,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,998,0.0,4.3185880380736e-05,Very low (1-1000)
2019,Total,23109405,Total,Istruzione,Terziario,5742,0.0,0.000248470265677545,Low (1001-10000)
2019,Total,23109405,Total,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,30791,0.0,0.001332401245293853,Moderate (10001-50000)
2019,Total,23109405,Total,Non determinato,Terziario,216531,0.0,0.009369821507736784,Extremely High (200001+)
2019,Total,23109405,Total,Organizzazioni ed organismi extraterritoriali,Terziario,97,0.0,4.197425247426e-06,Very low (1-1000)
2019,Total,23109405,Total,Sanita' e assistenza sociale,Terziario,52151,0.0,0.002256700248232267,High (50001-100000)
2019,Total,23109405,Total,Servizi di informazione e comunicazione,Terziario,5107,0.0,0.00022099227565573398,Low (1001-10000)
2019,Total,23109405,Total,Trasporto e magazzinaggio,Terziario,47486,0.0,0.0020548343845287233,Moderate (10001-50000)
2019,Trentino Alto Adige,500166,NordEst,"Agricoltura, silvicoltura e pesca",Primario,89,7.0506553940682e-05,0.00017794092361336,Very low (1-1000)
2019,Trentino Alto Adige,500166,NordEst,Altre attivita' di servizi,Terziario,125,9.902605890545301e-05,0.000249917027546854,Very low (1-1000)
2019,Trentino Alto Adige,500166,NordEst,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,1874,0.0014845986751105518,0.0037467560769824408,Low (1001-10000)
2019,Trentino Alto Adige,500166,NordEst,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,94,7.446759629689999e-05,0.000187937604715234,Very low (1-1000)
2019,Trentino Alto Adige,500166,NordEst,Attivita' dei servizi di alloggio e di ristorazione,Terziario,1710,0.001354676485826598,0.003418864936840968,Low (1001-10000)
2019,Trentino Alto Adige,500166,NordEst,Attivita' finanziarie e assicurative,Terziario,61,4.8324716745861e-05,0.000121959509442864,Very low (1-1000)
2019,Trentino Alto Adige,500166,NordEst,Attivita' immobiliari,Terziario,52,4.119484050466799e-05,0.000103965483459491,Very low (1-1000)
2019,Trentino Alto Adige,500166,NordEst,Attivita' manifatturiere,Secondario,3093,0.002450300801556531,0.006183946929619367,Low (1001-10000)
2019,Trentino Alto Adige,500166,NordEst,"Attivita' professionali, scientifiche e tecniche",Terziario,125,9.902605890545301e-05,0.000249917027546854,Very low (1-1000)
2019,Trentino Alto Adige,500166,NordEst,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,1619,0.0012825855149434279,0.0032369253407868582,Low (1001-10000)
2019,Trentino Alto Adige,500166,NordEst,Costruzioni,Secondario,2563,0.00203043031179741,0.005124298732820704,Low (1001-10000)
2019,Trentino Alto Adige,500166,NordEst,Estrazione di minerali da cave e miniere,Primario,37,2.9311713436014002e-05,7.3975440153868e-05,Very low (1-1000)
2019,Trentino Alto Adige,500166,NordEst,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,130,0.000102987101261671,0.00025991370864872804,Very low (1-1000)
2019,Trentino Alto Adige,500166,NordEst,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,73,5.7831218400784e-05,0.000145951544087362,Very low (1-1000)
2019,Trentino Alto Adige,500166,NordEst,Istruzione,Terziario,192,0.000152104026478775,0.000383872554311968,Very low (1-1000)
2019,Trentino Alto Adige,500166,NordEst,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,616,0.000488000418286072,0.001231591111750898,Very low (1-1000)
2019,Trentino Alto Adige,500166,NordEst,Non determinato,Terziario,9662,0.007654318249155901,0.01931758656126166,Low (1001-10000)
2019,Trentino Alto Adige,500166,NordEst,Sanita' e assistenza sociale,Terziario,1213,0.0009609488756185159,0.002425194835314675,Low (1001-10000)
2019,Trentino Alto Adige,500166,NordEst,Servizi di informazione e comunicazione,Terziario,86,6.8129928526951e-05,0.000171942914952235,Very low (1-1000)
2019,Trentino Alto Adige,500166,NordEst,Trasporto e magazzinaggio,Terziario,1020,0.000808052640668497,0.002039322944782332,Low (1001-10000)
2019,Umbria,358279,Centro,"Agricoltura, silvicoltura e pesca",Primario,58,4.594809133213e-05,0.00016188501140172802,Very low (1-1000)
2019,Umbria,358279,Centro,Altre attivita' di servizi,Terziario,123,9.7441641962965e-05,0.00034330786900711404,Very low (1-1000)
2019,Umbria,358279,Centro,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,220,0.000174285863673597,0.000614046594972074,Very low (1-1000)
2019,Umbria,358279,Centro,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,65,5.1493550630835e-05,0.00018142285760538502,Very low (1-1000)
2019,Umbria,358279,Centro,Attivita' dei servizi di alloggio e di ristorazione,Terziario,440,0.000348571727347194,0.001228093189944149,Very low (1-1000)
2019,Umbria,358279,Centro,Attivita' finanziarie e assicurative,Terziario,51,4.0402632033424e-05,0.00014234716519807099,Very low (1-1000)
2019,Umbria,358279,Centro,Attivita' immobiliari,Terziario,24,1.9013003309846e-05,6.698690126967999e-05,Very low (1-1000)
2019,Umbria,358279,Centro,Attivita' manifatturiere,Secondario,1685,0.001334871274045507,0.004703038693308846,Low (1001-10000)
2019,Umbria,358279,Centro,"Attivita' professionali, scientifiche e tecniche",Terziario,52,4.119484050466799e-05,0.000145138286084308,Very low (1-1000)
2019,Umbria,358279,Centro,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,837,0.000663078490430914,0.00233616818178012,Very low (1-1000)
2019,Umbria,358279,Centro,Costruzioni,Secondario,748,0.000592571936490231,0.0020877584229050537,Very low (1-1000)
2019,Umbria,358279,Centro,Estrazione di minerali da cave e miniere,Primario,10,7.129876241192e-06,2.512008797613e-05,Very low (1-1000)
2019,Umbria,358279,Centro,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,225,0.000178246906029815,0.0006280021994032579,Very low (1-1000)
2019,Umbria,358279,Centro,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,17,1.3467544011141e-05,4.7449055066022996e-05,Very low (1-1000)
2019,Umbria,358279,Centro,Istruzione,Terziario,38,3.0103921907257002e-05,0.000106062593676994,Very low (1-1000)
2019,Umbria,358279,Centro,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,380,0.000301039219072577,0.001060625936769947,Very low (1-1000)
2019,Umbria,358279,Centro,Non determinato,Terziario,4088,0.0032385482304439378,0.011410102182935646,Low (1001-10000)
2019,Umbria,358279,Centro,Sanita' e assistenza sociale,Terziario,831,0.000658325239603452,0.0023194214564627,Very low (1-1000)
2019,Umbria,358279,Centro,Servizi di informazione e comunicazione,Terziario,49,3.8818215090937e-05,0.000136764923425598,Very low (1-1000)
2019,Umbria,358279,Centro,Trasporto e magazzinaggio,Terziario,674,0.000533948509618203,0.0018812154773235378,Very low (1-1000)
2019,Valle D'Aosta,55199,NordOvest,Altre attivita' di servizi,Terziario,12,9.506501654923e-06,0.00021739524266743901,Very low (1-1000)
2019,Valle D'Aosta,55199,NordOvest,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,257,0.00020359757710961102,0.004655881447127665,Very low (1-1000)
2019,Valle D'Aosta,55199,NordOvest,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,11,8.714293183679e-06,0.000199278972445153,Very low (1-1000)
2019,Valle D'Aosta,55199,NordOvest,Attivita' dei servizi di alloggio e di ristorazione,Terziario,117,9.2688391135504e-05,0.002119603616007536,Very low (1-1000)
2019,Valle D'Aosta,55199,NordOvest,Attivita' finanziarie e assicurative,Terziario,10,3.961042356218e-06,9.0581351111433e-05,Very low (1-1000)
2019,Valle D'Aosta,55199,NordOvest,Attivita' immobiliari,Terziario,10,1.584416942487e-06,3.6232540444573e-05,Very low (1-1000)
2019,Valle D'Aosta,55199,NordOvest,Attivita' manifatturiere,Secondario,108,8.5558514894311e-05,0.0019565571840069558,Very low (1-1000)
2019,Valle D'Aosta,55199,NordOvest,"Attivita' professionali, scientifiche e tecniche",Terziario,12,9.506501654923e-06,0.00021739524266743901,Very low (1-1000)
2019,Valle D'Aosta,55199,NordOvest,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,110,8.7142931836798e-05,0.00199278972445153,Very low (1-1000)
2019,Valle D'Aosta,55199,NordOvest,Costruzioni,Secondario,142,0.00011249360291659399,0.002572510371564702,Very low (1-1000)
2019,Valle D'Aosta,55199,NordOvest,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,10,3.168833884974e-06,7.2465080889146e-05,Very low (1-1000)
2019,Valle D'Aosta,55199,NordOvest,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,10,6.337667769948e-06,0.000144930161778293,Very low (1-1000)
2019,Valle D'Aosta,55199,NordOvest,Istruzione,Terziario,60,4.753250827461701e-05,0.0010869762133371979,Very low (1-1000)
2019,Valle D'Aosta,55199,NordOvest,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,66,5.2285759102079005e-05,0.001195673834670917,Very low (1-1000)
2019,Valle D'Aosta,55199,NordOvest,Non determinato,Terziario,299,0.000236870332901843,0.005416764796463704,Very low (1-1000)
2019,Valle D'Aosta,55199,NordOvest,Sanita' e assistenza sociale,Terziario,111,8.7935140308042e-05,0.002010905994673816,Very low (1-1000)
2019,Valle D'Aosta,55199,NordOvest,Servizi di informazione e comunicazione,Terziario,11,8.714293183679e-06,0.000199278972445153,Very low (1-1000)
2019,Valle D'Aosta,55199,NordOvest,Trasporto e magazzinaggio,Terziario,112,8.872734877928499e-05,0.002029022264896103,Very low (1-1000)
2019,Veneto,2153657,NordEst,"Agricoltura, silvicoltura e pesca",Primario,191,0.000151311818007532,8.86863599914e-05,Very low (1-1000)
2019,Veneto,2153657,NordEst,Altre attivita' di servizi,Terziario,621,0.000491961460642291,0.000288346751595077,Very low (1-1000)
2019,Veneto,2153657,NordEst,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,849,0.000672584992085837,0.00039421319179423596,Very low (1-1000)
2019,Veneto,2153657,NordEst,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,486,0.000385013317024401,0.000225662675161365,Very low (1-1000)
2019,Veneto,2153657,NordEst,Attivita' dei servizi di alloggio e di ristorazione,Terziario,3626,0.0028725479167293834,0.001683647860360308,Low (1001-10000)
2019,Veneto,2153657,NordEst,Attivita' finanziarie e assicurative,Terziario,427,0.000338273017221027,0.00019826741212737201,Very low (1-1000)
2019,Veneto,2153657,NordEst,Attivita' immobiliari,Terziario,187,0.000148142984122557,8.6829054022994e-05,Very low (1-1000)
2019,Veneto,2153657,NordEst,Attivita' manifatturiere,Secondario,18479,0.01463922034011094,0.00858028924754499,Moderate (10001-50000)
2019,Veneto,2153657,NordEst,"Attivita' professionali, scientifiche e tecniche",Terziario,640,0.0005070134215959189,0.000297168954945007,Very low (1-1000)
2019,Veneto,2153657,NordEst,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,5856,0.004639172807602666,0.002719095937746818,Low (1001-10000)
2019,Veneto,2153657,NordEst,Costruzioni,Secondario,5099,0.004039470994871242,0.002367600783225927,Low (1001-10000)
2019,Veneto,2153657,NordEst,Estrazione di minerali da cave e miniere,Primario,34,2.6935088022283e-05,1.5787100731453e-05,Very low (1-1000)
2019,Veneto,2153657,NordEst,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,1019,0.000807260432197253,0.000473148695451504,Low (1001-10000)
2019,Veneto,2153657,NordEst,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,89,7.0506553940682e-05,4.132505779704e-05,Very low (1-1000)
2019,Veneto,2153657,NordEst,Istruzione,Terziario,760,0.000602078438145154,0.000352888133997196,Very low (1-1000)
2019,Veneto,2153657,NordEst,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,2893,0.002291859107307806,0.001343296541649854,Low (1001-10000)
2019,Veneto,2153657,NordEst,Non determinato,Terziario,25766,0.020412043470063233,0.01196383639548916,Moderate (10001-50000)
2019,Veneto,2153657,NordEst,Organizzazioni ed organismi extraterritoriali,Terziario,19,1.5051960953628e-05,8.822203349929e-06,Very low (1-1000)
2019,Veneto,2153657,NordEst,Sanita' e assistenza sociale,Terziario,4842,0.003835873417761631,0.002248268874755822,Low (1001-10000)
2019,Veneto,2153657,NordEst,Servizi di informazione e comunicazione,Terziario,411,0.00032559768168112903,0.000190838188253746,Very low (1-1000)
2019,Veneto,2153657,NordEst,Trasporto e magazzinaggio,Terziario,5129,0.00406323724900855,0.002381530577988974,Low (1001-10000)
2020,Abruzzo,475361,Sud,"Agricoltura, silvicoltura e pesca",Primario,23,2.0501411031898e-05,4.8384280578338994e-05,Very low (1-1000)
2020,Abruzzo,475361,Sud,Altre attivita' di servizi,Terziario,192,0.000171142213831499,0.000403903559610485,Very low (1-1000)
2020,Abruzzo,475361,Sud,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,181,0.00016133719116407,0.00038076325150780097,Very low (1-1000)
2020,Abruzzo,475361,Sud,"Attivita' artistiche, sportive, di intrattenimento e divertimento",Terziario,75,6.6852427277929e-05,0.000157774827972845,Very low (1-1000)
2020,Abruzzo,475361,Sud,Attivita' dei servizi di alloggio e di ristorazione,Terziario,362,0.00032267438232814,0.0007615265030156019,Very low (1-1000)
2020,Abruzzo,475361,Sud,Attivita' finanziarie e assicurative,Terziario,53,4.724238194307e-05,0.000111494211767477,Very low (1-1000)
2020,Abruzzo,475361,Sud,Attivita' immobiliari,Terziario,10,7.130925576312001e-06,1.682931498377e-05,Very low (1-1000)
2020,Abruzzo,475361,Sud,Attivita' manifatturiere,Secondario,1460,0.0013013939176770288,0.003071349984538066,Low (1001-10000)
2020,Abruzzo,475361,Sud,"Attivita' professionali, scientifiche e tecniche",Terziario,62,5.5264673216421e-05,0.000130427191124219,Very low (1-1000)
2020,Abruzzo,475361,Sud,"Commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",Terziario,676,0.000602563211198405,0.0014220771161285839,Very low (1-1000)
2020,Abruzzo,475361,Sud,Costruzioni,Secondario,919,0.000819165075578897,0.0019332675587606049,Very low (1-1000)
2020,Abruzzo,475361,Sud,Estrazione di minerali da cave e miniere,Primario,10,7.130925576312001e-06,1.682931498377e-05,Very low (1-1000)
2020,Abruzzo,475361,Sud,"Fornitura di acqua, reti fognarie, attivita' di gestione dei rifiuti e risanamento",Secondario,215,0.000191643624863398,0.00045228784018882395,Very low (1-1000)
2020,Abruzzo,475361,Sud,"Fornitura di energia elettrica, gas, vapore e aria condizionata",Secondario,13,1.1587754061507e-05,2.7347636848626e-05,Very low (1-1000)
2020,Abruzzo,475361,Sud,Istruzione,Terziario,16,1.4261851152624001e-05,3.365862996754e-05,Very low (1-1000)
2020,Abruzzo,475361,Sud,"Noleggio, agenzie di viaggio, servizi di supporto alle imprese",Terziario,448,0.000399331832273499,0.0009424416390911319,Very low (1-1000)
2020,Abruzzo,475361,Sud,Non determinato,Terziario,2865,0.00255376272201691,0.0060269984285627135,Low (1001-10000)
2020,Abruzzo,475361,Sud,Sanita' e assistenza sociale,Terziario,2875,0.002562676378987301,0.006048035072292427,Low (1001-10000)
2020,Abruzzo,475361,Sud,Servizi di informazione e comunicazione,Terziario,56,4.9916479034187e-05,0.000117805204886391,Very low (1-1000)
2020,Abruzzo,475361,Sud,Trasporto e magazzinaggio,Terziario,642,0.000572256777499077,0.001350552527447561,Very low (1-1000)
2020,Basilicata,183695,Sud,"Agricoltura, silvicoltura e pesca",Primario,17,1.5153216849664e-05,9.2544707259315e-05,Very low (1-1000)
2020,Basilicata,183695,Sud,Altre attivita' di servizi,Terziario,42,3.743735927564e-05,0.000228639864993603,Very low (1-1000)
2020,Basilicata,183695,Sud,"Amministrazione pubblica e difesa, assicurazione sociale obbligatoria",Terziario,90,8.022291273351501e-05,0.000489942567843436,Very low (1-1000)
